"","default","month","age","amount","address","employer","children","payfreq","marstat","home"
"3474",0,23,21,1700,3.3,4.4,0,3,2,2
"3475",0,23,36,1500,2,12,0,3,1,1
"3476",0,22,45,2300,12.1,NA,0,3,2,1
"3477",0,23,28,2000,4.7,7,0,2,1,1
"3478",0,22,37,2000,10.8,5.6,1,1,2,1
"3479",0,18,29,2500,2.2,4.5,0,3,1,1
"3480",0,17,22,500,1.8,5.7,1,1,1,2
"3481",0,24,38,2000,7.8,NA,3,3,2,1
"3482",0,23,53,3500,1.1,1.1,0,3,2,1
"3483",0,23,38,1000,12.1,10.4,0,3,1,2
"3484",0,24,20,2000,20.5,3.2,0,3,1,2
"3485",0,24,21,600,9.2,1.2,0,3,1,2
"3486",0,20,33,1500,3.7,1.6,2,3,2,1
"3487",0,24,55,2500,12.3,27.4,2,3,2,1
"3488",0,23,27,700,5.3,NA,5,3,2,1
"3489",0,24,25,1000,0.6,4.3,0,3,1,2
"3490",0,24,28,2000,4.3,11.6,1,1,2,1
"3491",0,24,48,1000,12.7,16.9,2,3,2,1
"3492",0,24,29,NA,1,4.3,0,3,2,1
"3493",0,22,32,1800,5.6,16.3,2,1,2,1
"3494",0,24,36,5500,0.7,NA,0,3,2,1
"3495",0,24,46,1800,11.3,28.9,1,3,2,1
"3496",0,13,20,2000,20.8,3.4,0,3,1,2
"3497",1,6,45,2500,1.9,3.5,0,1,1,2
"3498",0,24,33,1900,3,3.3,0,3,1,1
"3499",0,22,40,2000,1.5,16.6,0,3,1,2
"3500",0,24,36,1500,1.7,1.7,3,1,2,2
"3501",0,17,49,1500,0.1,0.1,0,3,2,1
"3502",0,18,25,1000,2,2.5,0,3,1,2
"3503",0,24,56,2500,20.4,6.3,0,3,2,1
"3504",0,11,46,2000,13,2,1,2,2,2
"3505",0,24,31,NA,0.5,5.4,4,1,2,1
"3506",1,3,45,2100,0.7,0.3,0,1,2,1
"3507",0,24,30,3000,6.2,0.1,0,3,1,1
"3508",1,5,34,1000,3.9,NA,0,1,1,2
"3509",0,24,38,2000,0.8,4.3,2,3,2,1
"3510",1,3,34,1700,0.6,0.6,1,3,2,2
"3511",1,12,26,1500,0.3,2.5,0,3,1,2
"3512",0,20,61,2700,4.1,35.6,0,1,2,1
"3513",0,24,37,5000,3.7,18.8,3,3,2,2
"3514",0,23,48,2300,5,6.6,0,3,1,2
"3515",0,24,50,6000,14.5,25.5,3,3,2,1
"3516",0,24,26,2600,2.7,3.3,1,3,2,1
"3517",0,24,25,3500,1.6,4.3,1,3,1,2
"3518",0,10,27,3000,4.4,2.5,1,1,2,1
"3519",0,15,21,1000,16.7,0,0,3,1,2
"3520",0,24,66,3000,13,6.3,0,3,2,2
"3521",0,22,34,1750,34.8,8,0,3,1,2
"3522",0,21,60,1200,0.8,1.4,0,3,2,2
"3523",0,24,53,2000,23.1,9.6,0,3,3,2
"3524",0,23,35,1000,1.6,2.4,1,3,2,1
"3525",0,21,49,1500,19.3,17.6,1,3,2,1
"3526",0,13,56,1000,9.9,10.1,1,4,3,1
"3527",0,24,37,2500,20.3,7.3,0,1,1,2
"3528",0,19,39,2000,3.1,0.7,2,3,2,1
"3529",0,24,40,2500,12.6,0.2,2,1,2,1
"3530",0,24,42,500,16.3,14.7,3,1,2,NA
"3531",0,24,40,1500,6.6,NA,1,3,2,1
"3532",0,17,28,2500,11,7.2,0,3,1,2
"3533",0,20,31,2000,1.4,1.5,0,3,1,2
"3534",0,23,50,1500,20,14.4,0,1,2,1
"3535",0,24,58,1100,23.1,4.4,0,3,2,1
"3536",0,21,44,NA,13.1,19.1,1,1,2,1
"3537",0,20,21,1000,6.6,1.5,0,3,1,2
"3538",0,24,28,1200,19.4,11.3,0,2,1,2
"3539",0,22,43,1200,12.5,0.6,1,1,2,1
"3540",0,23,43,2500,0.2,2,0,3,3,1
"3541",0,21,21,2000,1.7,NA,0,2,1,2
"3542",0,23,28,1000,3.4,NA,0,1,1,1
"3543",0,19,23,2000,0.4,0.4,0,1,1,2
"3544",0,20,40,1800,1.2,NA,2,3,2,1
"3545",0,24,54,1700,24.5,9.5,1,1,2,1
"3546",0,24,25,3000,25.2,7.5,0,3,1,1
"3547",0,24,23,1900,0.9,0.4,0,2,1,2
"3548",0,24,31,500,0.1,14,1,3,2,2
"3549",0,24,31,2000,9.8,13.2,2,1,2,2
"3550",0,24,32,1500,2.6,1.6,0,3,1,1
"3551",0,22,26,2000,5.4,6.3,2,1,2,1
"3552",0,24,21,1700,4.4,1.1,0,3,1,2
"3553",0,23,50,2000,1.5,NA,0,3,2,1
"3554",0,22,38,1000,15.3,15.3,4,3,1,1
"3555",0,18,41,6000,15,23.4,0,3,2,1
"3556",0,24,24,3750,4,0.9,0,3,1,2
"3557",0,24,48,3000,8.3,15.1,0,3,2,1
"3558",0,24,34,5000,0.4,5.9,0,3,2,1
"3559",1,14,38,1000,5.4,5.6,1,3,1,1
"3560",0,19,49,700,18.7,16.9,0,1,2,2
"3561",0,22,27,NA,1,7.4,1,1,2,1
"3562",0,24,27,2500,3.2,10.2,0,3,1,1
"3563",0,2,44,1450,20.2,0.4,1,1,2,1
"3564",0,24,46,4000,9.9,9.9,1,3,2,NA
"3565",0,23,49,1000,25.1,NA,0,1,2,2
"3566",0,23,26,2000,2.7,3.7,0,3,1,1
"3567",0,23,26,2200,3.2,5,0,3,3,2
"3568",0,8,27,650,4.9,4.9,0,3,1,1
"3569",0,23,33,2000,4.6,5.6,0,3,3,1
"3570",0,23,53,2000,16.5,25.5,0,3,2,2
"3571",0,24,56,3500,1,11.8,1,3,2,1
"3572",0,14,44,2100,18.7,11.7,1,3,2,1
"3573",0,12,34,2000,6,1.8,3,3,3,2
"3574",0,19,38,1000,5,NA,1,3,2,1
"3575",0,19,47,1000,4.4,0.8,0,1,1,1
"3576",1,21,28,3000,7.3,4.1,3,3,2,1
"3577",0,24,42,2500,19.4,7.6,2,3,2,1
"3578",0,24,40,2000,2.6,8.2,0,3,2,1
"3579",0,24,39,5000,6.3,6.3,0,3,3,2
"3580",1,9,27,5000,3.9,3.8,2,3,2,2
"3581",0,22,29,2500,1.4,NA,0,3,2,1
"3582",0,22,32,1200,6.4,2.1,2,3,2,1
"3583",0,24,34,4000,4.1,3.3,2,3,2,1
"3584",0,24,40,2500,13,7,1,3,3,2
"3585",0,24,37,600,8.1,12.3,3,3,2,1
"3586",0,23,29,2000,0.5,6.4,0,3,1,1
"3587",0,24,51,3500,10.2,10.2,3,3,2,1
"3588",0,23,24,2000,3.7,4.3,0,3,2,1
"3589",0,21,54,5000,5.3,7.7,0,3,2,2
"3590",0,23,43,2000,4,18.6,4,1,2,2
"3591",0,24,25,2000,25.5,0.3,0,1,1,2
"3592",0,24,22,1750,0.7,2.7,0,3,1,2
"3593",0,20,25,2000,3,2.5,0,1,1,2
"3594",0,22,26,2000,8,NA,2,1,2,2
"3595",0,24,33,600,1.4,2,0,3,1,1
"3596",0,24,26,3000,1.3,5,0,1,1,1
"3597",0,22,38,2000,3.3,0.3,1,2,2,1
"3598",1,18,22,1100,0.5,0.8,0,3,1,2
"3599",0,24,28,2000,2.7,NA,0,1,2,1
"3600",0,24,40,1000,4.1,13.1,3,3,2,1
"3601",0,24,28,2000,1.5,0.3,0,3,1,2
"3602",0,24,45,2000,15.4,0.4,3,3,2,2
"3603",0,20,53,2000,7.5,12.1,0,1,2,1
"3604",1,19,40,4500,3,5.5,0,3,2,1
"3605",0,19,40,1500,1.4,1,2,3,2,1
"3606",0,24,35,3000,5.7,7.6,3,2,2,1
"3607",0,23,47,1000,6,NA,0,3,2,1
"3608",0,19,51,800,19,NA,0,1,3,1
"3609",0,20,34,2500,0.6,3.1,1,3,1,1
"3610",0,24,33,1000,1,15.6,0,3,2,1
"3611",0,24,41,2000,13.4,4.8,2,1,2,1
"3612",1,20,36,2000,6,5.2,1,1,1,2
"3613",0,23,37,NA,0.8,4.6,0,3,2,1
"3614",1,3,38,1500,2.6,0.8,1,1,2,2
"3615",0,24,32,2000,5.8,6.9,2,3,2,1
"3616",0,23,46,1000,24.1,30.8,1,4,2,1
"3617",0,24,42,1000,9.9,24.3,0,1,2,1
"3618",0,24,34,1500,2,1,2,1,2,1
"3619",0,22,26,3500,3.6,8.8,0,3,1,1
"3620",1,8,20,1500,20.2,3.2,0,1,1,2
"3621",0,22,28,2500,4,1.1,0,3,1,2
"3622",0,23,32,2500,0.3,15,0,3,1,2
"3623",0,23,52,6000,22.1,18.7,1,1,2,1
"3624",0,23,28,5000,1.3,5.3,0,3,3,1
"3625",0,22,63,1000,20.7,10.5,0,1,2,2
"3626",0,24,46,NA,1.4,19.9,2,3,2,1
"3627",0,23,41,NA,16.5,23.7,2,3,2,1
"3628",0,24,60,1350,9.1,24.1,0,3,2,2
"3629",0,24,45,2000,6.8,4,1,3,3,1
"3630",0,22,41,2000,9.6,6.4,2,3,2,1
"3631",0,24,47,2000,7.5,2.9,2,3,2,1
"3632",0,24,46,2000,23.8,16.3,2,3,2,1
"3633",0,24,37,4000,9.6,NA,2,3,2,1
"3634",0,24,32,1000,1.5,14.8,0,3,2,1
"3635",0,24,24,2200,0.9,1.6,0,3,1,2
"3636",0,24,45,2900,17.9,22,3,3,2,1
"3637",0,20,34,4500,8.4,1.4,2,3,2,1
"3638",1,5,34,1000,10,7.9,1,3,2,1
"3639",0,24,51,2000,11.3,15.3,0,1,2,1
"3640",0,22,35,1200,8.1,8.1,2,3,2,1
"3641",0,18,20,800,2,3.5,0,1,1,2
"3642",0,24,27,2000,5.1,0,0,3,1,1
"3643",0,24,23,2000,7.7,0.2,0,3,1,2
"3644",0,23,29,4000,0.2,NA,0,3,2,1
"3645",1,19,38,NA,6.9,0.1,0,3,1,1
"3646",0,24,20,2000,4.7,NA,0,1,1,2
"3647",0,24,22,1500,1.7,2,0,1,1,1
"3648",0,24,42,700,18.2,18.5,1,1,2,1
"3649",0,24,22,3000,11.9,6.4,0,3,1,2
"3650",0,23,54,1000,24.5,15.5,1,1,2,1
"3651",0,23,22,1500,5.5,0.4,0,1,1,2
"3652",0,18,50,1100,29.8,NA,0,3,2,1
"3653",0,24,45,3500,11.7,15.9,2,3,2,1
"3654",0,23,23,3500,3.6,0.8,1,1,2,2
"3655",0,21,23,1000,7.2,0.2,0,1,1,2
"3656",0,21,21,2000,21.2,4.2,0,1,1,2
"3657",0,24,54,4000,3.7,24.8,0,1,2,2
"3658",0,18,24,800,4.5,1.8,0,3,2,1
"3659",0,10,25,1000,0.1,0.2,0,1,1,2
"3660",0,23,27,3000,1.3,1.3,0,2,1,2
"3661",0,24,61,800,10.7,6.2,0,1,2,1
"3662",0,20,24,2150,0.1,4,0,3,1,2
"3663",0,24,41,1300,2.8,8.4,0,3,3,1
"3664",0,23,26,1000,0.4,4.7,0,3,1,1
"3665",1,5,24,1650,5.5,8.5,0,1,1,2
"3666",0,22,47,3000,21.7,0.2,0,1,2,1
"3667",0,24,33,2700,4.2,0.1,3,3,2,2
"3668",0,24,47,6000,8.7,7.6,1,3,2,1
"3669",1,14,18,600,10.1,1.2,0,1,1,2
"3670",0,23,53,2000,13.8,NA,2,1,2,2
"3671",0,23,54,NA,7.8,21.8,0,3,2,2
"3672",0,24,35,1000,0.8,6.7,0,1,3,1
"3673",0,24,37,2000,11.8,6.4,2,3,2,1
"3674",0,23,25,1500,0.9,2.1,0,3,1,1
"3675",1,16,19,1000,1.7,1.7,0,1,1,2
"3676",0,21,26,2000,11,1.9,0,3,1,2
"3677",1,13,28,900,1.3,0.5,1,1,1,1
"3678",0,23,31,2500,1.7,10.4,0,1,2,1
"3679",0,24,29,2000,25.1,8.3,0,3,1,2
"3680",0,23,33,2000,7.8,5.7,0,1,1,1
"3681",0,24,22,2000,5,0.9,0,1,1,2
"3682",0,22,31,1000,5.8,15.2,1,3,3,2
"3683",0,24,31,NA,3,6.4,2,3,2,1
"3684",0,24,22,1000,1.9,4.6,0,3,2,1
"3685",0,24,59,2700,8.6,11.6,0,1,2,2
"3686",0,24,37,2000,1.9,NA,1,3,3,1
"3687",0,24,47,1000,24.6,4.4,0,1,2,1
"3688",0,24,26,1200,2.8,5.3,0,1,1,1
"3689",0,24,21,3000,18.1,0.9,0,1,1,2
"3690",0,24,29,1000,16.5,10.5,0,3,1,2
"3691",0,24,30,1000,3.6,6.4,2,3,2,1
"3692",0,24,43,2000,3.9,1,1,1,2,1
"3693",0,23,53,1600,18,5.2,0,1,2,1
"3694",0,22,30,2000,3.3,5.4,1,1,2,1
"3695",0,22,43,2000,2.5,15.9,1,3,3,1
"3696",0,18,28,NA,2.9,11,0,3,1,1
"3697",0,24,33,3000,33.7,0.3,0,1,1,2
"3698",0,24,19,2000,11.2,NA,0,3,1,2
"3699",0,24,30,2000,30.3,5.8,0,1,2,2
"3700",0,24,26,1000,3.5,9.9,1,1,2,2
"3701",0,22,46,2000,10,20,0,3,2,1
"3702",0,23,44,2000,2.1,0.7,1,3,2,2
"3703",0,24,38,2700,9.1,8,2,3,2,1
"3704",0,24,37,600,12,2.6,2,1,2,1
"3705",0,23,24,2000,3.9,7.8,0,3,2,1
"3706",0,24,27,1500,1,1,0,3,1,2
"3707",0,23,29,3000,4.1,2.1,2,3,2,1
"3708",0,23,42,1200,13.5,12.7,0,3,2,1
"3709",0,22,37,1200,4.2,6.1,2,3,2,1
"3710",0,15,52,NA,2.2,4.2,0,1,2,2
"3711",0,19,35,1000,0.2,1.8,0,3,1,1
"3712",0,18,28,1000,0.7,1.1,0,1,1,1
"3713",0,21,42,1000,8,3.3,1,3,2,1
"3714",0,23,30,950,1.1,4.4,2,3,2,1
"3715",0,19,44,2300,15.3,18.4,2,3,2,1
"3716",0,16,32,1500,13.9,0.7,3,1,2,2
"3717",0,24,46,1500,19.2,3.3,0,3,2,1
"3718",0,18,46,NA,10.5,4.5,2,3,2,1
"3719",0,10,42,1250,4.8,NA,1,3,2,1
"3720",0,24,29,1000,3.6,0.1,0,3,2,1
"3721",0,24,40,750,1.7,17.2,0,1,2,2
"3722",1,24,27,2700,13,9.9,0,3,1,2
"3723",0,24,33,1000,34,17.3,0,1,1,2
"3724",0,24,38,1500,3.8,14.9,2,1,2,1
"3725",0,23,22,1000,22.6,3.4,0,3,1,2
"3726",1,8,51,1000,15,6.4,0,3,2,2
"3727",0,24,44,1500,16.3,24.1,2,1,2,1
"3728",0,24,31,4000,6.5,6.5,2,1,2,1
"3729",0,23,51,3500,18,16,2,3,2,1
"3730",0,9,57,1250,22.1,2.2,2,3,2,1
"3731",0,24,61,1200,2.5,3.8,0,1,2,2
"3732",0,20,25,4000,24,0.3,0,3,1,2
"3733",0,18,56,1500,6.5,NA,0,1,2,2
"3734",0,24,43,1200,41.8,11.4,2,2,2,1
"3735",0,23,22,2000,15.7,4.9,0,3,1,2
"3736",0,24,40,6300,6.5,22.5,2,3,2,1
"3737",0,24,25,1000,2.6,3.1,1,3,2,1
"3738",0,12,26,2000,0.8,0.6,0,1,2,1
"3739",0,24,59,1000,28.1,13.5,0,3,2,1
"3740",0,24,56,2000,2.5,8,0,3,3,1
"3741",0,19,36,1800,3.1,19.3,4,3,3,1
"3742",0,9,23,1500,1.3,0.8,0,2,1,2
"3743",0,24,33,3000,3.3,2.3,2,3,2,1
"3744",0,21,51,1000,6.7,15.9,0,1,2,1
"3745",0,24,25,2000,0.1,8.4,0,3,1,2
"3746",0,24,47,1250,2.2,1.2,1,3,2,1
"3747",1,13,23,2000,0.3,6.4,0,3,2,1
"3748",0,18,29,500,4.6,4.4,2,3,3,2
"3749",1,9,22,2000,1.6,4.9,0,3,1,2
"3750",0,24,28,4000,3.5,11,0,3,2,2
"3751",1,14,31,2000,1.9,0.3,1,1,2,1
"3752",0,24,46,4000,21.7,20.8,2,3,2,1
"3753",0,24,26,NA,0.2,5.2,1,3,2,2
"3754",0,24,48,2500,1.1,2.6,0,1,1,1
"3755",0,24,52,850,22.9,23.8,0,1,2,2
"3756",0,22,33,1000,3.5,14.4,2,3,2,1
"3757",0,24,52,1000,26.4,10.7,2,1,2,1
"3758",0,24,48,1500,16.8,13.7,0,1,2,2
"3759",0,24,41,3700,4.3,14.4,4,3,2,NA
"3760",0,24,21,1500,21,3,0,3,1,2
"3761",1,17,28,2000,18.4,6.4,0,3,1,2
"3762",0,24,51,1700,12.2,29.3,0,3,1,1
"3763",1,15,29,2000,20.6,0.2,0,1,1,2
"3764",0,23,36,1000,0,18,2,3,1,1
"3765",0,6,48,3850,3.2,14.5,0,3,1,1
"3766",0,18,24,2000,0.1,2.7,0,3,1,2
"3767",0,22,33,2000,3,NA,1,1,2,2
"3768",0,24,46,2000,1.1,NA,0,3,3,1
"3769",0,24,47,2000,0.5,0.3,0,3,4,1
"3770",0,24,35,3000,20.4,1.7,0,1,3,2
"3771",0,24,28,2500,0,4.4,0,3,2,1
"3772",0,24,40,1150,12.1,21.2,3,3,2,1
"3773",0,24,21,3000,0.1,2.3,0,3,1,1
"3774",0,23,50,500,7.7,4.4,2,3,2,1
"3775",0,24,32,1000,0.5,2.6,0,1,1,1
"3776",0,24,43,1000,11.4,23.7,0,1,2,1
"3777",0,6,50,NA,21.1,18.3,0,1,2,1
"3778",0,23,22,1500,0,4,0,3,1,1
"3779",0,24,47,2000,8.4,1,3,3,2,1
"3780",0,19,39,NA,3.5,0.2,3,3,2,1
"3781",0,24,20,3000,20.9,0.4,0,3,1,2
"3782",0,24,37,2000,25.3,1.7,0,1,1,1
"3783",0,23,27,2000,0.1,2.7,2,3,3,1
"3784",0,24,25,3000,2.6,2.2,0,3,1,2
"3785",0,24,21,3000,1,6.2,0,3,1,1
"3786",0,11,23,1000,0.2,2.7,0,3,1,2
"3787",0,24,53,1000,23,6.6,0,1,2,1
"3788",0,23,33,2000,1.2,0.5,0,2,1,1
"3789",0,19,48,1000,19.6,2.2,0,3,2,1
"3790",0,24,43,900,0.2,21.8,1,1,3,1
"3791",0,24,66,NA,10.5,1.5,0,3,2,1
"3792",0,20,24,650,4.9,5.6,0,3,2,1
"3793",0,24,27,2200,0.6,3.5,0,3,1,1
"3794",0,24,55,3000,8.8,11.7,1,3,2,1
"3795",0,24,35,2000,0.4,7.1,2,1,2,1
"3796",0,23,58,1000,0.8,24.5,1,3,2,2
"3797",1,23,22,2000,14.1,2,0,3,1,2
"3798",0,24,21,1700,0.8,NA,0,1,1,2
"3799",1,15,25,1800,1.5,2.4,0,1,1,2
"3800",0,24,48,3000,12.4,23.2,1,1,2,2
"3801",1,19,22,600,1,2.3,2,1,2,1
"3802",1,21,26,500,0.4,1.1,4,1,2,1
"3803",0,24,22,1000,4.9,1.7,0,3,1,2
"3804",0,22,41,2000,19.4,16.2,0,1,2,1
"3805",0,21,46,1000,21.7,8.7,0,3,2,1
"3806",0,22,40,1400,13.1,19.1,1,3,2,1
"3807",0,24,53,1500,26.1,12.1,0,1,4,2
"3808",0,22,23,500,23.2,3.8,0,1,1,2
"3809",0,21,19,2000,10.5,3.2,0,3,1,2
"3810",1,19,30,3000,0.2,5.5,0,3,1,1
"3811",0,24,34,2400,6,12.3,0,3,1,1
"3812",0,24,27,2500,27.2,2.1,1,1,1,2
"3813",0,18,42,1200,9.4,7.6,3,3,2,1
"3814",0,24,34,1000,6.2,NA,1,1,2,1
"3815",0,22,43,3000,9.4,1.6,0,4,1,2
"3816",0,19,59,1200,10.8,44.8,0,3,2,1
"3817",0,24,47,1500,10.3,0.2,2,1,2,1
"3818",0,22,39,1000,4.5,0.4,1,3,2,NA
"3819",0,24,29,800,0.3,7.3,1,1,1,2
"3820",0,18,33,1800,2.5,2.4,2,1,2,2
"3821",0,20,20,2000,0.2,5.1,1,1,1,2
"3822",0,23,51,NA,12.1,10.2,0,1,3,1
"3823",0,24,28,2000,0.9,10.9,0,1,2,2
"3824",0,24,28,2000,3.8,4.1,0,3,1,1
"3825",0,19,46,1800,6.6,6.9,0,3,1,1
"3826",0,22,20,800,18.7,2.7,0,3,1,2
"3827",0,19,31,3300,4.6,10.4,2,3,2,1
"3828",0,20,36,2000,0.7,NA,3,1,2,1
"3829",0,19,43,2300,4.6,7.1,1,3,2,1
"3830",0,24,37,1000,1.9,NA,2,3,2,1
"3831",0,23,21,2200,0.1,5,0,3,1,1
"3832",0,24,37,1700,1.7,2.1,0,3,2,1
"3833",1,12,31,NA,1.4,0,0,1,1,1
"3834",0,24,37,1000,3.2,12.9,2,3,2,2
"3835",0,15,25,1300,0.5,NA,0,3,1,2
"3836",0,24,54,1100,25.1,6.6,0,1,2,1
"3837",0,24,41,1000,13.2,NA,0,3,2,1
"3838",0,24,45,1000,0.7,24.5,1,1,3,1
"3839",0,18,25,700,0.1,0.1,0,3,1,1
"3840",0,23,47,2000,12.2,9.7,2,3,2,1
"3841",0,24,36,2750,9.2,14.1,0,3,2,1
"3842",0,24,30,1200,3.2,4.3,0,3,1,1
"3843",0,24,37,1300,3.1,16.3,2,1,2,2
"3844",0,21,28,1500,28.8,3.9,1,1,1,2
"3845",0,23,28,2000,3.8,0.4,0,3,1,1
"3846",0,23,39,2700,0.2,16.5,0,3,2,1
"3847",0,22,27,3000,8.7,8.5,0,1,1,2
"3848",0,7,20,1350,3.6,4.2,0,1,1,2
"3849",0,23,56,2000,20.1,21.2,2,3,2,1
"3850",0,24,32,850,6,2.1,0,3,1,2
"3851",0,23,25,1800,0.3,NA,1,1,2,1
"3852",0,24,35,2000,1.2,0.2,0,3,1,1
"3853",0,9,23,1300,0.9,3,0,3,1,1
"3854",0,24,50,2000,27.6,0.6,0,1,2,2
"3855",0,24,49,2000,13.2,NA,0,3,1,1
"3856",0,24,37,2000,9.6,6.4,1,3,2,1
"3857",0,18,30,2000,4,10,0,3,2,1
"3858",0,24,19,1500,4.2,1.1,0,3,1,2
"3859",0,19,30,2000,4.6,1.6,2,1,3,2
"3860",0,18,31,2000,0.1,0.3,2,1,2,2
"3861",0,10,27,700,2.2,8.9,2,3,2,1
"3862",0,23,18,2000,12.2,1.8,0,1,1,2
"3863",0,24,37,2000,7.8,0.8,3,3,2,1
"3864",0,22,51,2500,27,NA,0,4,2,1
"3865",0,22,28,1500,0.5,6.3,0,1,1,1
"3866",0,21,34,1000,14.4,3,3,3,2,1
"3867",0,24,44,4000,23.5,3.8,0,3,2,2
"3868",0,24,30,2000,7.4,0.6,3,1,2,1
"3869",0,24,45,1500,11.3,NA,1,1,2,2
"3870",0,20,21,NA,4.3,NA,0,1,1,2
"3871",0,24,42,5000,3.1,18.5,0,3,3,1
"3872",0,24,53,1000,8.8,4.1,0,2,3,1
"3873",0,18,29,1000,0.1,0.1,0,1,1,1
"3874",0,19,37,2000,8.7,0.1,5,3,2,1
"3875",0,23,28,2000,4.2,3.2,2,3,2,1
"3876",0,24,30,1300,0.9,3,0,3,1,2
"3877",0,24,26,1700,2,5.4,0,3,1,1
"3878",1,20,33,2000,3.1,3.3,2,1,2,2
"3879",0,24,44,2400,3.3,22.3,0,3,1,1
"3880",0,24,48,2000,12.7,12.8,2,3,2,1
"3881",0,18,39,2200,14.2,NA,0,3,2,1
"3882",0,19,48,2000,20.2,4.9,2,1,2,1
"3883",0,21,51,2500,5.3,8.7,1,3,2,1
"3884",0,24,34,1750,5.5,1.9,3,1,2,1
"3885",0,23,25,2000,5.6,7.1,0,3,1,2
"3886",0,19,45,500,17,13,0,1,2,2
"3887",0,4,37,2500,2.1,9.6,3,3,2,1
"3888",0,24,52,NA,14,0.2,0,1,2,2
"3889",0,22,38,3000,5.6,7.5,0,1,2,1
"3890",0,18,43,3000,11.4,20.7,1,1,2,1
"3891",0,20,36,2000,4.9,1.6,3,1,2,2
"3892",0,12,48,3000,0.4,NA,0,1,3,2
"3893",0,23,43,500,0.8,1.4,33,3,2,1
"3894",0,24,34,2000,0,2.2,1,3,1,2
"3895",0,21,31,2000,3.4,13.4,2,3,2,1
"3896",0,9,25,1000,7,0.5,0,3,1,2
"3897",0,24,19,2500,15.2,0.5,0,3,1,2
"3898",0,23,46,1000,6,4.3,2,3,2,1
"3899",1,19,32,1150,3.1,2.3,1,1,2,2
"3900",0,19,71,1600,1.9,4.4,0,1,4,1
"3901",0,22,30,2000,3.7,6.8,2,1,2,1
"3902",0,24,24,2000,24.1,1,0,4,1,2
"3903",0,18,46,4500,8.5,NA,1,1,2,1
"3904",0,8,32,2000,3.9,NA,0,3,1,1
"3905",0,24,25,2200,8.2,2,0,3,1,2
"3906",1,3,29,1000,4.1,0.3,1,3,2,2
"3907",0,22,52,800,26.9,5.8,0,1,2,1
"3908",1,16,56,1200,6.6,37.6,0,4,2,1
"3909",0,24,45,3000,3.1,4.7,0,3,2,1
"3910",0,22,49,1000,9.1,17.4,0,1,2,1
"3911",0,23,33,1500,5.1,10.1,2,3,2,1
"3912",0,22,47,2600,11.1,31.1,0,3,1,1
"3913",0,24,47,1000,17.5,10.1,0,3,2,1
"3914",0,24,49,2000,4.4,7.2,0,3,2,1
"3915",0,15,22,3000,11.3,5.2,0,1,1,2
"3916",0,24,51,2000,13.5,3.8,1,3,2,1
"3917",0,24,44,1000,23.1,18.2,1,3,3,2
"3918",0,23,27,1300,0.7,6.1,1,1,1,2
"3919",0,24,19,2000,15,2.6,0,3,1,2
"3920",0,24,28,2800,0.6,1.9,0,3,1,2
"3921",0,24,28,3500,3.7,11,0,3,1,1
"3922",0,24,43,1000,20.8,14.5,0,3,2,1
"3923",0,22,52,4000,16.9,11.7,2,3,2,2
"3924",0,24,44,2000,44.8,9.8,0,2,2,2
"3925",0,18,42,1000,13.6,6,2,3,2,1
"3926",0,19,48,2000,18.1,NA,1,1,2,1
"3927",0,24,42,2000,5.5,NA,4,1,3,2
"3928",0,19,48,2000,7.2,2.6,2,3,2,1
"3929",0,24,28,1000,0.5,0.9,0,1,1,1
"3930",1,18,36,6200,3.4,5.7,2,1,2,1
"3931",0,24,23,2500,0.5,2,0,1,1,2
"3932",0,24,51,4000,34.4,11.2,0,3,2,1
"3933",0,24,57,1000,4,20.5,0,3,4,1
"3934",0,24,21,1000,30.7,4.7,0,3,1,2
"3935",0,24,55,2500,4.7,39.9,0,3,2,1
"3936",0,6,25,3000,2.1,7.1,1,3,1,1
"3937",0,24,28,NA,0.3,4.7,0,3,1,2
"3938",0,24,37,5000,8.7,2.7,0,3,2,1
"3939",0,24,34,1000,10.6,6.8,1,3,1,2
"3940",0,24,35,2000,1.5,9.3,2,3,2,1
"3941",0,24,35,2000,1.9,5.8,0,3,2,1
"3942",0,6,52,2500,10.6,24.1,2,3,2,1
"3943",0,23,48,NA,6,24.5,3,3,3,2
"3944",0,24,65,5000,20.7,33.4,0,3,2,1
"3945",0,23,36,1500,0.3,3.7,0,1,1,2
"3946",0,5,29,NA,1.3,6.8,2,1,2,1
"3947",0,21,36,1500,0.6,6.8,2,1,2,1
"3948",0,23,28,1500,24,3.1,0,3,1,2
"3949",0,21,36,2500,7.3,NA,0,3,2,1
"3950",0,24,34,2000,7,0.5,0,4,1,2
"3951",0,18,38,3000,2.3,4.9,0,1,2,1
"3952",0,24,20,1500,9,5.5,1,1,1,2
"3953",0,20,43,1000,9.3,NA,0,3,1,1
"3954",0,22,28,5000,0.8,0.8,0,1,2,1
"3955",0,24,31,2000,0,1.4,0,3,2,1
"3956",0,24,41,1500,18.4,14.1,2,3,2,1
"3957",1,7,33,2000,0.9,4,2,1,1,2
"3958",0,24,42,2000,3.3,3.3,1,1,2,2
"3959",0,24,42,NA,16.2,5.4,1,3,2,1
"3960",0,24,39,1000,13,20.4,2,3,2,1
"3961",0,24,45,2500,17.1,17.1,1,3,2,1
"3962",0,22,25,2850,0.8,4.7,2,3,2,2
"3963",0,24,28,1000,6.3,0.5,2,3,2,1
"3964",0,6,18,1200,9.4,NA,0,1,1,2
"3965",0,22,20,3000,11.6,0.2,0,3,1,2
